PMID	PMCID	Num_Annotations	Num_Unique_Genes	Genes	ArticlePubmedRank
36928426	PMC10020157	563	40	{'10660': ('LBX1', 91, 9606.0), '2253': ('FGF8', 90, 9606.0), '16814': ('Lbx1', 61, 10090.0), '14179': ('Fgf8', 88, 10090.0), '12234': ('Btrc', 23, 10090.0), '100049542': ('SHFM3', 23, 0.0), '13426': ('Dync1i1', 2, 10090.0), '13395': ('Dlx5', 2, 10090.0), '13396': ('Dlx6', 1, 10090.0), '22061': ('Trp63', 1, 10090.0), '22410': ('Wnt10b', 1, 10090.0), '8945': ('BTRC', 49, 9606.0), '56626': ('Poll', 9, 10090.0), '226162': ('Dpcd', 9, 10090.0), '30838': ('Fbxw4', 32, 10090.0), '20682': ('Sox9', 7, 10090.0), '16518': ('Kcnj2', 6, 10090.0), '10664': ('CTCF', 4, 9606.0), '13018': ('Ctcf', 12, 10090.0), '6468': ('FBXW4', 8, 9606.0), '226151': ('Slf2', 1, 10090.0), '226153': ('Twnk', 2, 10090.0), '76055': ('Oga', 2, 10090.0), '4656': ('MYOG', 3, 9606.0), '2549': ('GAB1', 2, 9606.0), '5970': ('RELA', 2, 9606.0), '1432': ('MAPK14', 2, 9606.0), '1785': ('DNM2', 2, 9606.0), '79594': ('MUL1', 1, 9606.0), '84585': ('Rnf123', 6, 10090.0), '6662': ('SOX9', 4, 9606.0), '3759': ('KCNJ2', 2, 9606.0), '21389': ('Tbx6', 2, 10090.0), '18505': ('Pax3', 1, 10090.0), '13838': ('Epha4', 1, 10090.0), '111334': ('Cd1', 4, 10090.0), '19752': ('Rnase1', 3, 10090.0), '20135': ('Rrm2', 1, 10090.0), '11837': ('Rplp0', 1, 10090.0), '13798': ('En1', 2, 10090.0)}	28
37124614	PMC10133553	43	14	{'1749': ('DLX5', 19, 9606.0), '7040': ('TGFB1', 1, 9606.0), '649': ('BMP1', 1, 9606.0), '7476': ('WNT7A', 2, 9606.0), '7480': ('WNT10B', 1, 9606.0), '8626': ('TP63', 1, 9606.0), '13395': ('Dlx5', 1, 10090.0), '37973': ('Dll', 4, 0.0), '1746': ('DLX2', 1, 9606.0), '1748': ('DLX4', 1, 9606.0), '13396': ('Dlx6', 1, 10090.0), '1750': ('DLX6', 4, 9606.0), '3197': ('HOXA@', 1, 9606.0), '7979': ('SEM1', 5, 9606.0)}	78
37083955	PMC10151829	461	47	{'639': ('PRDM1', 47, 9606.0), '323473': ('prdm1a', 200, 0.0), '30705': ('fgfr1a', 11, 7955.0), '30569': ('dlx5a', 27, 0.0), '30586': ('dlx6a', 14, 0.0), '6608': ('SMO', 8, 9606.0), '30071': ('tbx5a', 11, 7955.0), '8626': ('TP63', 4, 9606.0), '359830': ('fgf10a', 18, 7955.0), '30538': ('fgf8a', 15, 7955.0), '6469': ('SHH', 8, 9606.0), '30308': ('wnt10b', 1, 7955.0), '30557': ('dlx2b', 8, 0.0), '559247': ('zak', 1, 0.0), '100126011': ('map3k22', 1, 0.0), '9682': ('KDM4A', 2, 9606.0), '101750306': ('PRMT5', 3, 0.0), '569250': ('ehmt2', 3, 0.0), '6657': ('SOX2', 1, 9606.0), '30269': ('shha', 12, 7955.0), '445340': ('PRDM1', 1, 9031.0), '22061': ('Trp63', 1, 10090.0), '12142': ('Prdm1', 5, 10090.0), '8724': ('SNX3', 2, 9606.0), '7101': ('NR2E1', 2, 9606.0), '769809': ('HIST1H3G', 2, 0.0), '395476': ('CASP3', 1, 9031.0), '406431': ('prrx1a', 7, 7955.0), '5396': ('PRRX1', 8, 9606.0), '570521': ('emilin3a', 1, 0.0), '30574': ('dlx2a', 2, 0.0), '58150': ('hand2', 3, 7955.0), '562496': ('col2a1a', 3, 7955.0), '30225': ('smo', 3, 7955.0), '569677': ('crybg2', 1, 0.0), '2253': ('FGF8', 1, 9606.0), '2255': ('FGF10', 3, 9606.0), '14179': ('Fgf8', 5, 10090.0), '20423': ('Shh', 1, 10090.0), '140618': ('tfap2a', 2, 7955.0), '27022': ('FOXD3', 2, 9606.0), '424571': ('KDM4A', 1, 9031.0), '260407': ('tp63', 5, 0.0), '140621': ('casp3a', 1, 7955.0), '359831': ('fgf24', 1, 7955.0), '57934': ('actb1', 1, 7955.0), '6035': ('RNASE1', 1, 9606.0)}	64
37193374	PMC10182584	19	10	{'791121': ('SHFL1', 3, 9606.0), '1749': ('DLX5', 1, 9606.0), '1750': ('DLX6', 1, 9606.0), '7979': ('SEM1', 3, 9606.0), '6463': ('SHFM2', 1, 0.0), '6468': ('FBXW4', 1, 9606.0), '100049542': ('SHFM3', 2, 0.0), '8626': ('TP63', 3, 9606.0), '171157': ('SHFM5', 1, 0.0), '7480': ('WNT10B', 3, 9606.0)}	34
37202388	PMC10195858	5	5	{'10660': ('LBX1', 1, 9606.0), '2253': ('FGF8', 1, 9606.0), '6468': ('FBXW4', 1, 9606.0), '27343': ('POLL', 1, 9606.0), '25911': ('DPCD', 1, 0.0)}	111
37216008	PMC10196709	181	39	{'6658': ('SOX3', 46, 9606.0), '58513': ('EPS15L1', 4, 9606.0), '8626': ('TP63', 10, 9606.0), '7979': ('SEM1', 3, 9606.0), '7480': ('WNT10B', 6, 9606.0), '100049542': ('SHFM3', 2, 0.0), '6463': ('SHFM2', 12, 0.0), '51776': ('MAP3K20', 3, 9606.0), '13396': ('Dlx6', 6, 10090.0), '13395': ('Dlx5', 8, 10090.0), '2253': ('FGF8', 5, 9606.0), '1793': ('DOCK1', 2, 9606.0), '123355': ('LRRC28', 15, 9606.0), '7190': ('HSP90B2P', 3, 9606.0), '367': ('AR', 1, 9606.0), '2258': ('FGF13', 4, 9606.0), '286411': ('LINC00632', 1, 9606.0), '104009': ('Qsox1', 5, 10090.0), '20423': ('Shh', 5, 10090.0), '2249': ('FGF4', 1, 9606.0), '3714': ('JAG2', 1, 9606.0), '20675': ('Sox3', 6, 10090.0), '20678': ('Sox5', 1, 10090.0), '20679': ('Sox6', 1, 10090.0), '20681': ('Sox8', 1, 10090.0), '20682': ('Sox9', 1, 10090.0), '20665': ('Sox10', 1, 10090.0), '22061': ('Trp63', 5, 10090.0), '14179': ('Fgf8', 2, 10090.0), '3169': ('FOXA1', 2, 9606.0), '2099': ('ESR1', 1, 9606.0), '1869': ('E2F1', 2, 9606.0), '10664': ('CTCF', 2, 9606.0), '3172': ('HNF4A', 2, 9606.0), '2355': ('FOSL2', 2, 9606.0), '3727': ('JUND', 2, 9606.0), '3726': ('JUNB', 2, 9606.0), '6597': ('SMARCA4', 2, 9606.0), '20586': ('Smarca4', 3, 10090.0)}	18
37221169	PMC10206101	27	4	{'10054': ('UBA2', 22, 9606.0), '5540': ('NPY4R', 1, 9606.0), '5531': ('PPP4C', 1, 9606.0), '406672': ('uba2', 3, 0.0)}	93
37601671	PMC10434623	77	4	{'324': ('APC', 46, 9606.0), '8626': ('TP63', 28, 9606.0), '51752': ('ERAP1', 2, 9606.0), '7157': ('TP53', 1, 9606.0)}	177
37628577	PMC10454356	114	9	{'7979': ('SEM1', 15, 9606.0), '1749': ('DLX5', 40, 9606.0), '1750': ('DLX6', 16, 9606.0), '1780': ('DYNC1I1', 31, 9606.0), '13395': ('Dlx5', 1, 10090.0), '13396': ('Dlx6', 1, 10090.0), '2990': ('GUSB', 2, 9606.0), '4204': ('MECP2', 7, 9606.0), '10165': ('SLC25A13', 1, 9606.0)}	13
37916192	PMC10616856	127	19	{'7979': ('SEM1', 48, 9606.0), '6857': ('SYT1', 19, 9606.0), '6463': ('SHFM2', 1, 0.0), '100049542': ('SHFM3', 1, 0.0), '8626': ('TP63', 2, 9606.0), '171157': ('SHFM5', 1, 0.0), '7480': ('WNT10B', 2, 9606.0), '100270800': ('SHFLD3', 1, 0.0), '10054': ('UBA2', 2, 9606.0), '20422': ('Sem1', 1, 0.0), '1780': ('DYNC1I1', 5, 9606.0), '10165': ('SLC25A13', 2, 9606.0), '13395': ('Dlx5', 1, 10090.0), '1750': ('DLX6', 14, 9606.0), '1749': ('DLX5', 19, 9606.0), '3990': ('LIPC', 3, 9606.0), '213': ('ALB', 2, 9606.0), '6908': ('TBP', 1, 9606.0), '8910': ('SGCE', 2, 9606.0)}	23
