PMID	PMCID	Num_Annotations	Num_Unique_Genes	Genes	ArticlePubmedRank
31827713	PMC6885225	324	33	{'847': ('CAT', 205, 9606.0), '4051': ('CYP4F3', 1, 9606.0), '7018': ('TF', 1, 9606.0), '20655': ('Sod1', 8, 10090.0), '6647': ('SOD1', 1, 9606.0), '20656': ('Sod2', 4, 10090.0), '25824': ('PRDX5', 2, 9606.0), '51': ('ACOX1', 1, 9606.0), '3295': ('HSD17B4', 1, 9606.0), '54363': ('HAO1', 2, 9606.0), '1610': ('DAO', 2, 9606.0), '207': ('AKT1', 6, 9606.0), '6649': ('SOD3', 2, 9606.0), '2597': ('GAPDH', 1, 9606.0), '12359': ('Cat', 17, 10090.0), '7020': ('TFAP2A', 1, 9606.0), '6667': ('SP1', 1, 9606.0), '3630': ('INS', 12, 9606.0), '5798': ('PTPRN', 1, 9606.0), '3105': ('HLA-A', 1, 9606.0), '2641': ('GCG', 1, 9606.0), '7124': ('TNF', 1, 9606.0), '3458': ('IFNG', 2, 9606.0), '3553': ('IL1B', 2, 9606.0), '4790': ('NFKB1', 3, 9606.0), '3651': ('PDX1', 5, 9606.0), '24248': ('Cat', 2, 10116.0), '83785': ('Vegfa', 6, 10116.0), '85431': ('Nox4', 3, 10116.0), '351': ('APP', 17, 9606.0), '6622': ('SNCA', 6, 9606.0), '5468': ('PPARG', 2, 9606.0), '6898': ('TAT', 4, 9606.0)}	0
64244	None	8	1	{'847': ('CAT', 8, 9606.0)}	66
468233	None	10	1	{'847': ('CAT', 10, 9606.0)}	81
556484	None	1	1	{'847': ('CAT', 1, 9606.0)}	86
631910	None	0	0	{}	43
723894	None	0	0	{}	115
723895	None	0	0	{}	114
811469	None	4	1	{'847': ('CAT', 4, 9606.0)}	82
844608	None	1	1	{'847': ('CAT', 1, 9606.0)}	58
918959	None	4	2	{'847': ('CAT', 2, 9606.0), '2539': ('G6PD', 2, 9606.0)}	19
1292935	None	4	1	{'847': ('CAT', 4, 9606.0)}	99
1296208	None	14	1	{'12359': ('Cat', 14, 10090.0)}	48
1551654	None	1	1	{'847': ('CAT', 1, 9606.0)}	60
1591863	None	0	0	{}	34
1999334	None	6	2	{'847': ('CAT', 5, 9606.0), '12359': ('Cat', 1, 10090.0)}	1
2093192	None	12	2	{'3048': ('HBG2', 11, 9606.0), '847': ('CAT', 1, 9606.0)}	59
2268310	None	11	2	{'319955': ('Ercc6', 5, 10090.0), '12359': ('Cat', 6, 10090.0)}	42
