PMID	PMCID	Num_Annotations	Num_Unique_Genes	Genes	ArticlePubmedRank
36861178	PMC10109322	332	15	{'7415': ('VCP', 81, 9606.0), '3181': ('HNRNPA2B1', 15, 9606.0), '3178': ('HNRNPA1', 21, 9606.0), '8878': ('SQSTM1', 57, 9606.0), '7072': ('TIA1', 62, 9606.0), '9782': ('MATR3', 13, 9606.0), '26353': ('HSPB8', 23, 9606.0), '10342': ('TFG', 23, 9606.0), '23435': ('TARDBP', 9, 9606.0), '311': ('ANXA11', 7, 9606.0), '5321': ('PLA2G4A', 1, 9606.0), '10133': ('OPTN', 5, 9606.0), '250': ('ALPP', 10, 9606.0), '51727': ('CMPK1', 3, 9606.0), '4625': ('MYH7', 2, 9606.0)}	60
37308214	PMC10260243	9	3	{'250': ('ALPP', 7, 9606.0), '2678': ('GGT1', 1, 9606.0), '5741': ('PTH', 1, 9606.0)}	11
37732119	PMC10507407	480	69	{'64362': ('Des', 26, 10116.0), '1674': ('DES', 128, 9606.0), '7431': ('VIM', 23, 9606.0), '860': ('RUNX2', 45, 9606.0), '250': ('ALPP', 29, 9606.0), '13346': ('Des', 17, 10090.0), '20866': ('Stim1', 5, 10090.0), '361618': ('Stim1', 11, 10116.0), '109305': ('Orai1', 3, 10090.0), '24699': ('Ptprc', 6, 10116.0), '58813': ('Nt5e', 5, 10116.0), '24832': ('Thy1', 5, 10116.0), '81818': ('Vim', 4, 10116.0), '367218': ('Runx2', 7, 10116.0), '10058': ('ABCB6', 2, 9606.0), '728378': ('POTEF', 2, 9606.0), '21838': ('Thy1', 4, 10090.0), '23959': ('Nt5e', 4, 10090.0), '19264': ('Ptprc', 1, 10090.0), '64303': ('Pfn1', 6, 10116.0), '29271': ('Cfl1', 6, 10116.0), '7094': ('TLN1', 3, 9606.0), '81521': ('Msn', 13, 10116.0), '7414': ('VCL', 3, 9606.0), '9168': ('TMSB10', 3, 9606.0), '4000': ('LMNA', 3, 9606.0), '3315': ('HSPB1', 6, 9606.0), '3336': ('HSPE1', 2, 9606.0), '3329': ('HSPD1', 3, 9606.0), '3308': ('HSPA4', 3, 9606.0), '3320': ('HSP90AA1', 3, 9606.0), '7791': ('ZYX', 3, 9606.0), '813': ('CALU', 3, 9606.0), '8407': ('TAGLN2', 3, 9606.0), '302': ('ANXA2', 3, 9606.0), '5245': ('PHB', 3, 9606.0), '3956': ('LGALS1', 3, 9606.0), '360678': ('Arhgdia', 6, 0.0), '805': ('CALM2', 3, 9606.0), '274': ('BIN1', 3, 9606.0), '6271': ('S100A1', 3, 9606.0), '25721': ('Got2', 4, 10116.0), '29984': ('RHOD', 3, 9606.0), '117273': ('Rhoa', 17, 10116.0), '100359675': ('Alpp', 1, 10116.0), '361391': ('Cbfb', 2, 10116.0), '305497': ('Cobl', 2, 0.0), '24401': ('Got1', 1, 10116.0), '24471': ('Hspb1', 2, 10116.0), '65172': ('Limk1', 2, 10116.0), '289014': ('Mapkapk2', 2, 10116.0), '24551': ('Mdh1', 1, 10116.0), '81829': ('Mdh2', 1, 10116.0), '688228': ('Myl4', 2, 0.0), '501203': ('Myl12a', 2, 0.0), '364814': ('Psma8', 1, 0.0), '94198': ('Psmb1', 1, 0.0), '29675': ('Psmb2', 2, 10116.0), '297173': ('RSA-14-44', 2, 10116.0), '59114': ('Slc9a3r1', 1, 10116.0), '10413': ('YAP1', 1, 9606.0), '6901': ('TAZ', 2, 9606.0), '468': ('ATF4', 1, 9606.0), '632': ('BGLAP', 3, 9606.0), '8473': ('OGT', 5, 9606.0), '74499': ('Sost', 1, 10090.0), '18383': ('Tnfrsf11b', 1, 10090.0), '21943': ('Tnfsf11', 1, 10090.0), '2778': ('GNAS', 2, 9606.0)}	114
37736316	PMC10509370	27	3	{'250': ('ALPP', 19, 9606.0), '8600': ('TNFSF11', 7, 9606.0), '1401': ('CRP', 1, 9606.0)}	45
37310481	PMC10661784	25	9	{'57592': ('ZNF687', 7, 9606.0), '5216': ('PFN1', 2, 9606.0), '8878': ('SQSTM1', 1, 9606.0), '8792': ('TNFRSF11A', 1, 9606.0), '1435': ('CSF1', 1, 9606.0), '7415': ('VCP', 1, 9606.0), '2289': ('FKBP5', 1, 9606.0), '3020': ('H3-3A', 10, 9606.0), '9098': ('USP6', 1, 9606.0)}	198
19434273	PMC2671770	0	0	{}	195
20957154	PMC2950155	196	24	{'269523': ('Vcp', 63, 10090.0), '230908': ('Tardbp', 23, 10090.0), '12367': ('Casp3', 5, 10090.0), '11433': ('Acp5', 19, 10090.0), '23435': ('TARDBP', 14, 9606.0), '84557': ('MAP1LC3A', 2, 9606.0), '250': ('ALPP', 2, 9606.0), '7415': ('VCP', 18, 9606.0), '11461': ('Actb', 3, 10090.0), '66734': ('Map1lc3a', 3, 10090.0), '81631': ('MAP1LC3B', 2, 9606.0), '440738': ('MAP1LC3C', 1, 9606.0), '67443': ('Map1lc3b', 1, 10090.0), '12977': ('Csf1', 5, 10090.0), '21943': ('Tnfsf11', 5, 10090.0), '8600': ('TNFSF11', 4, 9606.0), '199': ('AIF1', 5, 9606.0), '14580': ('Gfap', 7, 10090.0), '170770': ('Bbc3', 5, 10090.0), '12028': ('Bax', 5, 10090.0), '348': ('APOE', 1, 9606.0), '836': ('CASP3', 1, 9606.0), '114737': ('Iba1', 1, 10090.0), '75974': ('Dock11', 1, 10090.0)}	168
21437228	PMC3061299	154	29	{'403795': ('GH1', 2, 9615.0), '3479': ('IGF1', 5, 9606.0), '3481': ('IGF2', 3, 9606.0), '3482': ('IGF2R', 8, 9606.0), '4790': ('NFKB1', 3, 9606.0), '8878': ('SQSTM1', 6, 9606.0), '7157': ('TP53', 30, 9606.0), '5925': ('RB1', 12, 9606.0), '9401': ('RECQL4', 3, 9606.0), '641': ('BLM', 2, 9606.0), '7486': ('WRN', 2, 9606.0), '6223': ('RPS19', 2, 9606.0), '6125': ('RPL5', 2, 9606.0), '6135': ('RPL11', 2, 9606.0), '6165': ('RPL35A', 2, 9606.0), '6229': ('RPS24', 2, 9606.0), '6218': ('RPS17', 2, 9606.0), '6201': ('RPS7', 2, 9606.0), '4193': ('MDM2', 11, 9606.0), '7124': ('TNF', 9, 9606.0), '2099': ('ESR1', 7, 9606.0), '7421': ('VDR', 6, 9606.0), '1277': ('COL1A1', 4, 9606.0), '17869': ('Myc', 4, 10090.0), '355': ('FAS', 11, 9606.0), '7040': ('TGFB1', 2, 9606.0), '7046': ('TGFBR1', 8, 9606.0), '8600': ('TNFSF11', 1, 9606.0), '5965': ('RECQL', 1, 9606.0)}	142
22270372	PMC3318706	310	8	{'1769': ('DNAH8', 96, 9606.0), '7415': ('VCP', 194, 9606.0), '4535': ('ND1', 1, 9606.0), '269523': ('Vcp', 9, 10090.0), '13417': ('Dnah8', 4, 10090.0), '51727': ('CMPK1', 1, 9606.0), '5341': ('PLEK', 4, 9606.0), '55768': ('NGLY1', 1, 9606.0)}	213
24015015	PMC3757888	4	2	{'632': ('BGLAP', 1, 9606.0), '796': ('CALCA', 3, 9606.0)}	52
