PMID	PMCID	Num_Annotations	Num_Unique_Genes	Genes	ArticlePubmedRank
31900332	PMC7056981	6	2	{'471': ('ATIC', 5, 9606.0), '327': ('APEH', 1, 9606.0)}	3
32939338	PMC7479443	153	46	{'471': ('ATIC', 21, 9606.0), '5564': ('PRKAB1', 36, 9606.0), '7040': ('TGFB1', 15, 9606.0), '2475': ('MTOR', 6, 9606.0), '57521': ('RPTOR', 1, 9606.0), '7248': ('TSC1', 1, 9606.0), '7249': ('TSC2', 1, 9606.0), '3458': ('IFNG', 4, 9606.0), '7045': ('TGFBI', 1, 9606.0), '250': ('ALPP', 1, 9606.0), '7291': ('TWIST1', 1, 9606.0), '10788': ('IQGAP2', 1, 9606.0), '2625': ('GATA3', 1, 9606.0), '728378': ('POTEF', 3, 9606.0), '8638': ('OASL', 1, 9606.0), '7991': ('TUSC3', 1, 9606.0), '1809': ('DPYSL3', 1, 9606.0), '3553': ('IL1B', 3, 9606.0), '7124': ('TNF', 3, 9606.0), '351': ('APP', 8, 9606.0), '5321': ('PLA2G4A', 6, 9606.0), '4851': ('NOTCH1', 1, 9606.0), '7157': ('TP53', 1, 9606.0), '7020': ('TFAP2A', 2, 9606.0), '3565': ('IL4', 1, 9606.0), '3596': ('IL13', 1, 9606.0), '3586': ('IL10', 1, 9606.0), '22915': ('MMRN1', 2, 9606.0), '5469': ('MED1', 1, 9606.0), '3726': ('JUNB', 1, 9606.0), '595': ('CCND1', 1, 9606.0), '353': ('APRT', 5, 9606.0), '8833': ('GMPS', 1, 9606.0), '4137': ('MAPT', 2, 9606.0), '213': ('ALB', 1, 9606.0), '4051': ('CYP4F3', 2, 9606.0), '2166': ('FAAH', 3, 9606.0), '4513': ('COX2', 1, 9606.0), '4512': ('COX1', 1, 9606.0), '4514': ('COX3', 1, 9606.0), '247': ('ALOX15B', 1, 9606.0), '5294': ('PIK3CG', 1, 9606.0), '5599': ('MAPK8', 1, 9606.0), '4790': ('NFKB1', 2, 9606.0), '10606': ('PAICS', 1, 9606.0), '158': ('ADSL', 2, 9606.0)}	6
35323684	PMC8948957	76	18	{'10606': ('PAICS', 6, 9606.0), '158': ('ADSL', 18, 9606.0), '5471': ('PPAT', 5, 9606.0), '2618': ('GART', 7, 9606.0), '5198': ('PFAS', 7, 9606.0), '471': ('ATIC', 10, 9606.0), '5293': ('PIK3CD', 1, 9606.0), '207': ('AKT1', 2, 9606.0), '2475': ('MTOR', 1, 9606.0), '4477': ('MSMB', 3, 9606.0), '3098': ('HK1', 1, 9606.0), '3630': ('INS', 4, 9606.0), '26227': ('PHGDH', 3, 9606.0), '5564': ('PRKAB1', 4, 9606.0), '1374': ('CPT1A', 1, 9606.0), '12895': ('Cpt1b', 1, 10090.0), '6470': ('SHMT1', 1, 9606.0), '875': ('CBS', 1, 9606.0)}	0
16798121	None	2	2	{'471': ('ATIC', 1, 9606.0), '100750895': ('Atic', 1, 0.0)}	8
17065097	None	0	0	{}	9
22180458	None	8	2	{'471': ('ATIC', 3, 9606.0), '158': ('ADSL', 5, 9606.0)}	2
27590927	None	0	0	{}	11
31600779	None	1	1	{'10606': ('PAICS', 1, 9606.0)}	10
32557644	None	4	1	{'471': ('ATIC', 4, 9606.0)}	1
35637059	None	4	1	{'471': ('ATIC', 4, 9606.0)}	4
36367252	None	4	1	{'471': ('ATIC', 4, 9606.0)}	5
15114530	PMC1182092	3	1	{'471': ('ATIC', 3, 9606.0)}	7
