PMID	PMCID	Num_Annotations	Num_Unique_Genes	Genes	ArticlePubmedRank
36981008	PMC10047970	44	17	{'9567': ('GTPBP1', 1, 9606.0), '2813': ('GP2', 1, 9606.0), '4976': ('OPA1', 2, 9606.0), '30813': ('VSX1', 2, 9606.0), '83959': ('SLC4A11', 2, 9606.0), '6935': ('ZEB1', 2, 9606.0), '123624': ('AGBL1', 1, 9606.0), '1296': ('COL8A2', 2, 9606.0), '7040': ('TGFB1', 5, 9606.0), '1545': ('CYP1B1', 4, 9606.0), '4653': ('MYOC', 2, 9606.0), '10133': ('OPTN', 2, 9606.0), '1593': ('CYP27A1', 5, 9606.0), '2592': ('GALT', 3, 9606.0), '2703': ('GJA8', 3, 9606.0), '1301': ('DFNA37', 6, 9606.0), '7490': ('WT1', 1, 9606.0)}	183
36980998	PMC10048684	25	6	{'745': ('MYRF', 8, 9606.0), '23586': ('DDX58', 2, 9606.0), '7025': ('NR2F1', 3, 9606.0), '2296': ('FOXC1', 6, 9606.0), '57096': ('RPGRIP1', 4, 9606.0), '5308': ('PITX2', 2, 9606.0)}	503
36872713	PMC10229979	49	10	{'7157': ('TP53', 3, 9606.0), '5950': ('RBP4', 5, 9606.0), '1545': ('CYP1B1', 13, 9606.0), '2296': ('FOXC1', 7, 9606.0), '2301': ('FOXE3', 3, 9606.0), '5308': ('PITX2', 3, 9606.0), '2200': ('FBN1', 4, 9606.0), '24': ('ABCA4', 2, 9606.0), '4763': ('NF1', 8, 9606.0), '3000': ('GUCY2D', 1, 9606.0)}	408
37663013	PMC10473882	0	0	{}	107
37946776	PMC10631407	18	5	{'5308': ('PITX2', 7, 9606.0), '2296': ('FOXC1', 7, 9606.0), '5080': ('PAX6', 2, 9606.0), '5309': ('PITX3', 1, 9606.0), '1545': ('CYP1B1', 1, 9606.0)}	121
38059087	PMC10697259	0	0	{}	282
38132417	PMC10742796	120	20	{'80326': ('WNT10A', 15, 9606.0), '5083': ('PAX9', 1, 9606.0), '1896': ('EDA', 26, 9606.0), '8313': ('AXIN2', 5, 9606.0), '999': ('CDH1', 7, 9606.0), '132884': ('EVC2', 6, 9606.0), '2263': ('FGFR2', 4, 9606.0), '5308': ('PITX2', 8, 9606.0), '5727': ('PTCH1', 5, 9606.0), '8517': ('IKBKG', 4, 9606.0), '51176': ('LEF1', 5, 9606.0), '4487': ('MSX1', 7, 9606.0), '4867': ('NPHP1', 3, 9606.0), '1832': ('DSP', 4, 9606.0), '6905': ('TBCE', 3, 9606.0), '5116': ('PCNT', 4, 9606.0), '128178': ('EDARADD', 7, 9606.0), '10847': ('SRCAP', 3, 9606.0), '2296': ('FOXC1', 2, 9606.0), '2303': ('FOXC2', 1, 9606.0)}	513
38249507	PMC10798388	29	4	{'170692': ('ADAMTS18', 16, 9606.0), '2296': ('FOXC1', 5, 9606.0), '5308': ('PITX2', 5, 9606.0), '208936': ('Adamts18', 3, 10090.0)}	61
16834779	PMC1553432	99	7	{'5308': ('PITX2', 82, 9606.0), '2296': ('FOXC1', 2, 9606.0), '5080': ('PAX6', 2, 9606.0), '4609': ('MYC', 3, 9606.0), '2597': ('GAPDH', 6, 9606.0), '10921': ('RNPS1', 2, 9606.0), '6197': ('RPS6KA3', 2, 9606.0)}	417
17134502	PMC1684248	160	14	{'5308': ('PITX2', 97, 9606.0), '2296': ('FOXC1', 37, 9606.0), '5080': ('PAX6', 2, 9606.0), '213': ('ALB', 3, 9606.0), '1956': ('EGFR', 3, 9606.0), '2237': ('FEN1', 4, 9606.0), '7040': ('TGFB1', 3, 9606.0), '894': ('CCND2', 1, 9606.0), '595': ('CCND1', 1, 9606.0), '1499': ('CTNNB1', 1, 9606.0), '4297': ('KMT2A', 5, 9606.0), '5087': ('PBX1', 1, 9606.0), '6236': ('RRAD', 1, 9606.0), '8836': ('GGH', 1, 9606.0)}	424
17982418	PMC2185514	151	11	{'21810': ('Tgfbi', 43, 10090.0), '7045': ('TGFBI', 40, 9606.0), '11657': ('Alb', 21, 10090.0), '7040': ('TGFB1', 23, 9606.0), '2335': ('FN1', 1, 9606.0), '213': ('ALB', 10, 9606.0), '2597': ('GAPDH', 4, 9606.0), '11461': ('Actb', 2, 10090.0), '2720': ('GLB1', 1, 9606.0), '21803': ('Tgfb1', 4, 10090.0), '1414': ('CRYBB1', 2, 9606.0)}	269
