PMID	PMCID	Num_Annotations	Num_Unique_Genes	Genes	ArticlePubmedRank
37360370	PMC10288106	33	11	{'8085': ('KMT2D', 13, 9606.0), '7403': ('KDM6A', 9, 9606.0), '2572': ('GAD2', 1, 9606.0), '3630': ('INS', 2, 9606.0), '973': ('CD79A', 1, 9606.0), '920': ('CD4', 1, 9606.0), '925': ('CD8A', 1, 9606.0), '930': ('CD19', 1, 9606.0), '939': ('CD27', 2, 9606.0), '3492': ('IGH', 1, 9606.0), '1380': ('CR2', 1, 9606.0)}	105
37372421	PMC10297877	58	13	{'4212': ('MEIS2', 9, 9606.0), '25836': ('NIPBL', 15, 9606.0), '338412': ('TAS2R64P', 5, 9606.0), '4888': ('NPY6R', 4, 9606.0), '2263': ('FGFR2', 1, 9606.0), '2261': ('FGFR3', 1, 9606.0), '7291': ('TWIST1', 1, 9606.0), '9839': ('ZEB2', 1, 9606.0), '8085': ('KMT2D', 6, 9606.0), '58508': ('KMT2C', 6, 9606.0), '26038': ('CHD5', 7, 9606.0), '56979': ('PRDM9', 1, 9606.0), '1003': ('CDH5', 1, 9606.0)}	528
37577516	PMC10418197	108	18	{'381022': ('Kmt2d', 16, 10090.0), '84911': ('ZNF382', 34, 9606.0), '22289': ('Kdm6a', 11, 10090.0), '56979': ('PRDM9', 3, 9606.0), '233060': ('Zfp382', 15, 10090.0), '7403': ('KDM6A', 4, 9606.0), '4297': ('KMT2A', 1, 9606.0), '200424': ('TET3', 2, 9606.0), '1105': ('CHD1', 1, 9606.0), '8085': ('KMT2D', 3, 9606.0), '23512': ('SUZ12', 1, 9606.0), '7994': ('KAT6A', 1, 9606.0), '56717': ('Mtor', 4, 10090.0), '16001': ('Igf1r', 2, 10090.0), '12478': ('Cd19', 4, 10090.0), '52897': ('Rbfox3', 3, 10090.0), '2146': ('EZH2', 1, 9606.0), '14056': ('Ezh2', 2, 10090.0)}	200
37365401	PMC10474287	96	3	{'9757': ('KMT2B', 53, 9606.0), '8085': ('KMT2D', 42, 9606.0), '1786': ('DNMT1', 1, 9606.0)}	578
38025242	PMC10658258	21	13	{'8085': ('KMT2D', 6, 9606.0), '10165': ('SLC25A13', 2, 9606.0), '5781': ('PTPN11', 1, 9606.0), '6928': ('HNF1B', 3, 9606.0), '27031': ('NPHP3', 1, 9606.0), '5311': ('PKD2', 1, 9606.0), '6911': ('TBX6', 1, 9606.0), '1399': ('CRKL', 1, 9606.0), '5310': ('PKD1', 1, 9606.0), '5076': ('PAX2', 1, 9606.0), '7148': ('TNXB', 1, 9606.0), '2138': ('EYA1', 1, 9606.0), '2625': ('GATA3', 1, 9606.0)}	570
38115267	PMC10727567	83	11	{'8085': ('KMT2D', 42, 9606.0), '7403': ('KDM6A', 28, 9606.0), '10020': ('GNE', 1, 9606.0), '1401': ('CRP', 2, 9606.0), '213': ('ALB', 1, 9606.0), '3630': ('INS', 2, 9606.0), '5443': ('POMC', 1, 9606.0), '2147': ('F2', 1, 9606.0), '2244': ('FGB', 1, 9606.0), '338412': ('TAS2R64P', 2, 9606.0), '3190': ('HNRNPK', 2, 9606.0)}	167
38116293	PMC10728862	13	8	{'8085': ('KMT2D', 1, 9606.0), '7403': ('KDM6A', 1, 9606.0), '4297': ('KMT2A', 2, 9606.0), '56979': ('PRDM9', 1, 9606.0), '2688': ('GH1', 1, 9606.0), '1387': ('CREBBP', 1, 9606.0), '2033': ('EP300', 1, 9606.0), '55209': ('SETD5', 5, 9606.0)}	561
38223266	PMC10784603	1	1	{'9757': ('KMT2B', 1, 9606.0)}	376
38254937	PMC10815913	38	5	{'8085': ('KMT2D', 7, 9606.0), '17916': ('Myo1f', 1, 10090.0), '381022': ('Kmt2d', 17, 10090.0), '14910': ('Gt(ROSA)26Sor', 12, 10090.0), '17888': ('Myh6', 1, 10090.0)}	35
16709256	PMC1513556	8	3	{'973': ('CD79A', 1, 9606.0), '10407': ('SPAG11B', 1, 9606.0), '26121': ('PRPF31', 6, 9606.0)}	406
20711175	PMC2930028	58	6	{'9757': ('KMT2B', 46, 9606.0), '94025': ('MUC16', 3, 9606.0), '75410': ('Kmt2b', 5, 10090.0), '41737': ('trx', 1, 7227.0), '35523': ('mle', 2, 7227.0), '11005': ('SPINK5', 1, 9606.0)}	396
22346002	PMC3276999	3	1	{'3664': ('IRF6', 3, 9606.0)}	404
23320229	PMC3535732	2	1	{'9757': ('KMT2B', 2, 9606.0)}	231
23130995	PMC3597981	74	11	{'8085': ('KMT2D', 27, 9606.0), '4297': ('KMT2A', 17, 9606.0), '58508': ('KMT2C', 6, 9606.0), '9757': ('KMT2B', 3, 9606.0), '10327': ('AKR1A1', 4, 9606.0), '79823': ('CAMKMT', 5, 9606.0), '55904': ('KMT2E', 4, 9606.0), '7403': ('KDM6A', 2, 9606.0), '9739': ('SETD1A', 3, 9606.0), '23067': ('SETD1B', 1, 9606.0), '55870': ('ASH1L', 2, 9606.0)}	523
23920006	PMC3742411	0	0	{}	544
24019612	PMC3758717	17	8	{'54139': ('Irf6', 2, 10090.0), '58235': ('Nectin1', 4, 10090.0), '22061': ('Trp63', 2, 10090.0), '14164': ('Fgf1', 2, 10090.0), '21858': ('Timp2', 3, 10090.0), '22412': ('Wnt9b', 1, 10090.0), '110805': ('Foxe1', 2, 10090.0), '847': ('CAT', 1, 9606.0)}	533
24019847	PMC3764261	53	4	{'8085': ('KMT2D', 42, 9606.0), '7403': ('KDM6A', 9, 9606.0), '3630': ('INS', 1, 9606.0), '56979': ('PRDM9', 1, 9606.0)}	368
