PMID	PMCID	Num_Annotations	Num_Unique_Genes	Genes	ArticlePubmedRank
37374315	PMC10301121	30	14	{'4534': ('MTM1', 6, 9606.0), '1785': ('DNM2', 7, 9606.0), '274': ('BIN1', 3, 9606.0), '273': ('AMPH', 1, 9606.0), '6261': ('RYR1', 2, 9606.0), '7273': ('TTN', 1, 9606.0), '124093': ('CCDC78', 1, 9606.0), '10290': ('SPEG', 2, 9606.0), '1269': ('CNR2', 1, 9606.0), '1268': ('CNR1', 1, 9606.0), '441931': ('VN1R17P', 2, 9606.0), '8013': ('NR4A3', 1, 9606.0), '6606': ('SMN1', 1, 9606.0), '6607': ('SMN2', 1, 9606.0)}	582
37547294	PMC10400865	260	31	{'13430': ('Dnm2', 83, 10090.0), '1785': ('DNM2', 58, 9606.0), '56717': ('Mtor', 4, 10090.0), '18509': ('Pax7', 4, 10090.0), '30956': ('Aass', 11, 10090.0), '6390': ('SDHB', 1, 9606.0), '18673': ('Phb', 3, 10090.0), '93759': ('Sirt1', 3, 10090.0), '50873': ('Prkn', 6, 10090.0), '72508': ('Rps6kb1', 5, 10090.0), '30948': ('Bin1', 16, 10090.0), '13346': ('Des', 6, 10090.0), '68943': ('Pink1', 5, 10090.0), '68350': ('Mul1', 1, 10090.0), '1674': ('DES', 2, 9606.0), '17882': ('Myh2', 5, 10090.0), '17884': ('Myh4', 5, 10090.0), '17879': ('Myh1', 2, 10090.0), '19309': ('Pygm', 5, 10090.0), '14433': ('Gapdh', 5, 10090.0), '11981': ('Atp9a', 5, 10090.0), '50771': ('Atp9b', 2, 10090.0), '140781': ('Myh7', 4, 10090.0), '79784': ('MYH14', 6, 9606.0), '17772': ('Mtm1', 2, 10090.0), '2597': ('GAPDH', 2, 9606.0), '19942': ('Rpl27', 1, 10090.0), '15452': ('Hprt', 1, 10090.0), '16017': ('Ighg1', 3, 10090.0), '16016': ('Ighg2b', 2, 10090.0), '16019': ('Ighm', 2, 10090.0)}	116
37670077	PMC10480487	111	3	{'20190': ('Ryr1', 26, 10090.0), '6261': ('RYR1', 80, 9606.0), '14225': ('Fkbp1a', 5, 10090.0)}	786
37186601	PMC10545502	11	6	{'231134': ('Dok7', 1, 10090.0), '382864': ('Colq', 1, 10090.0), '18198': ('Musk', 2, 10090.0), '43': ('ACHE', 1, 9606.0), '11449': ('Chrng', 5, 10090.0), '6261': ('RYR1', 1, 9606.0)}	965
38050243	PMC10695549	8	4	{'6261': ('RYR1', 4, 9606.0), '3569': ('IL6', 1, 9606.0), '1401': ('CRP', 1, 9606.0), '147906': ('DACT3', 2, 9606.0)}	605
37602753	PMC10909445	179	7	{'79784': ('MYH14', 63, 9606.0), '6261': ('RYR1', 80, 9606.0), '4624': ('MYH6', 20, 9606.0), '1769': ('DNAH8', 1, 9606.0), '4625': ('MYH7', 9, 9606.0), '4620': ('MYH2', 4, 9606.0), '16017': ('Ighg1', 2, 10090.0)}	42
17631035	PMC1947955	159	9	{'57190': ('SELENON', 35, 9606.0), '6261': ('RYR1', 96, 9606.0), '352914': ('selenon', 8, 0.0), '1351': ('COX8A', 1, 9606.0), '1674': ('DES', 5, 9606.0), '2318': ('FLNC', 2, 9606.0), '58': ('ACTA1', 5, 9606.0), '7273': ('TTN', 4, 9606.0), '4000': ('LMNA', 3, 9606.0)}	762
10579720	PMC2169334	246	16	{'109676': ('Ank2', 108, 10090.0), '76757': ('Trdn', 8, 10090.0), '11938': ('Atp2a2', 9, 10090.0), '20191': ('Ryr2', 7, 10090.0), '11937': ('Atp2a1', 7, 10090.0), '288': ('ANK3', 12, 9606.0), '11735': ('Ank3', 6, 10090.0), '16728': ('L1cam', 1, 10090.0), '396024': ('ACTN4', 8, 9031.0), '14268': ('Fn1', 1, 10090.0), '7018': ('TF', 1, 9606.0), '287': ('ANK2', 67, 9606.0), '20190': ('Ryr1', 2, 10090.0), '110391': ('Qdpr', 3, 10090.0), '116601': ('Atp2a1', 2, 10116.0), '16440': ('Itpr3', 4, 10090.0)}	934
18817572	PMC2572588	206	17	{'4534': ('MTM1', 68, 9606.0), '1785': ('DNM2', 49, 9606.0), '30948': ('Bin1', 11, 10090.0), '274': ('BIN1', 15, 9606.0), '6261': ('RYR1', 28, 9606.0), '64419': ('MTMR14', 3, 9606.0), '10046': ('MAMLD1', 3, 9606.0), '5053': ('PAH', 1, 9606.0), '17772': ('Mtm1', 2, 10090.0), '4654': ('MYOD1', 1, 9606.0), '41965': ('Bin1', 5, 7227.0), '36383': ('Amph', 8, 7227.0), '33445': ('Drp1', 3, 7227.0), '4684': ('NCAM1', 1, 9606.0), '79784': ('MYH14', 2, 9606.0), '7431': ('VIM', 3, 9606.0), '1674': ('DES', 3, 9606.0)}	961
16941741	PMC2687732	10	4	{'51727': ('CMPK1', 7, 9606.0), '481': ('ATP1B1', 1, 9606.0), '1769': ('DNAH8', 1, 9606.0), '2149': ('F2R', 1, 9606.0)}	139
2789739	PMC3053679	0	0	{}	419
8240757	PMC3053739	0	0	{}	304
8198769	PMC3053753	0	0	{}	603
