PMID	PMCID	Num_Annotations	Num_Unique_Genes	Genes	ArticlePubmedRank
35601437	PMC9120811	18	6	{'7172': ('TPMT', 12, 9606.0), '1401': ('CRP', 1, 9606.0), '54474': ('KRT20', 2, 9606.0), '973': ('CD79A', 1, 9606.0), '943': ('TNFRSF8', 1, 9606.0), '5788': ('PTPRC', 1, 9606.0)}	16
8330462	None	2	1	{'7172': ('TPMT', 2, 9606.0)}	6
9103127	None	14	1	{'7172': ('TPMT', 14, 9606.0)}	10
9286287	None	1	1	{'1440': ('CSF3', 1, 9606.0)}	0
9412292	None	0	0	{}	5
11007234	None	9	1	{'7172': ('TPMT', 9, 9606.0)}	8
11304783	None	10	1	{'7172': ('TPMT', 10, 9606.0)}	4
15645192	None	1	1	{'2539': ('G6PD', 1, 9606.0)}	11
16214825	None	12	2	{'3704': ('ITPA', 5, 9606.0), '7172': ('TPMT', 7, 9606.0)}	14
17696202	None	2	1	{'7172': ('TPMT', 2, 9606.0)}	9
20186941	None	0	0	{}	12
21372752	None	10	2	{'5879': ('RAC1', 9, 9606.0), '7172': ('TPMT', 1, 9606.0)}	15
26067482	None	1	1	{'55270': ('NUDT15', 1, 9606.0)}	1
27402913	None	2	1	{'7124': ('TNF', 2, 9606.0)}	2
29659353	None	1	1	{'7172': ('TPMT', 1, 9606.0)}	13
8644731	PMC1914689	3	1	{'7172': ('TPMT', 3, 9606.0)}	3
18593894	PMC3323115	9	2	{'10257': ('ABCC4', 7, 9606.0), '239273': ('Abcc4', 2, 10090.0)}	7
