PMID	PMCID	Num_Annotations	Num_Unique_Genes	Genes	ArticlePubmedRank
30598838	PMC6299537	37	3	{'5443': ('POMC', 15, 9606.0), '2908': ('NR3C1', 21, 9606.0), '574': ('BAGE', 1, 9606.0)}	15
3270905	None	0	0	{}	21
3597702	None	2	2	{'2908': ('NR3C1', 1, 9606.0), '5443': ('POMC', 1, 9606.0)}	30
7811221	None	2	2	{'5443': ('POMC', 1, 9606.0), '2908': ('NR3C1', 1, 9606.0)}	10
8550738	None	8	3	{'2908': ('NR3C1', 5, 9606.0), '5443': ('POMC', 2, 9606.0), '7157': ('TP53', 1, 9606.0)}	31
9532837	None	0	0	{}	8
9808995	None	0	0	{}	20
10894920	None	1	1	{'5972': ('REN', 1, 9606.0)}	23
10898924	None	4	1	{'2908': ('NR3C1', 4, 9606.0)}	33
11932321	None	2	1	{'1589': ('CYP21A2', 2, 9606.0)}	29
12381545	None	0	0	{}	6
12553498	None	0	0	{}	16
12943736	None	5	5	{'2908': ('NR3C1', 1, 9606.0), '155807': ('vpr', 1, 11676.0), '6898': ('TAT', 1, 9606.0), '386585': ('NR2F2', 1, 9031.0), '416343': ('NR3C1', 1, 9031.0)}	7
15579010	None	5	1	{'2908': ('NR3C1', 5, 9606.0)}	13
17161335	None	0	0	{}	5
17209299	None	4	1	{'2908': ('NR3C1', 4, 9606.0)}	18
19024330	None	10	5	{'26503': ('SLC17A5', 1, 9606.0), '5443': ('POMC', 4, 9606.0), '5617': ('PRL', 2, 9606.0), '2796': ('GNRH1', 2, 9606.0), '3630': ('INS', 1, 9606.0)}	24
21362280	None	9	1	{'2908': ('NR3C1', 9, 9606.0)}	25
21623779	None	0	0	{}	9
27211791	None	1	1	{'2908': ('NR3C1', 1, 9606.0)}	17
29685454	None	5	2	{'2908': ('NR3C1', 4, 9606.0), '5972': ('REN', 1, 9606.0)}	2
29762667	None	12	1	{'2908': ('NR3C1', 12, 9606.0)}	12
30158362	None	8	2	{'2908': ('NR3C1', 5, 9606.0), '5443': ('POMC', 3, 9606.0)}	11
31145715	None	4	1	{'2908': ('NR3C1', 4, 9606.0)}	27
31189748	None	1	1	{'2908': ('NR3C1', 1, 9606.0)}	26
31655771	None	1	1	{'5972': ('REN', 1, 9606.0)}	0
31995340	None	6	3	{'2908': ('NR3C1', 4, 9606.0), '5443': ('POMC', 1, 9606.0), '5972': ('REN', 1, 9606.0)}	1
32115357	None	3	1	{'5443': ('POMC', 3, 9606.0)}	3
32607951	None	12	2	{'2908': ('NR3C1', 11, 9606.0), '5443': ('POMC', 1, 9606.0)}	19
16307173	PMC1431369	2	1	{'2908': ('NR3C1', 2, 9606.0)}	32
20335448	PMC2869551	6	1	{'2908': ('NR3C1', 6, 9606.0)}	28
25905168	PMC2386273	9	2	{'5443': ('POMC', 4, 9606.0), '2908': ('NR3C1', 5, 9606.0)}	4
26745667	PMC4792232	2	1	{'2908': ('NR3C1', 2, 9606.0)}	14
32114497	PMC7050302	1	1	{'2796': ('GNRH1', 1, 9606.0)}	22
