PMID	PMCID	Num_Annotations	Num_Unique_Genes	Genes	ArticlePubmedRank
36879129	PMC10033404	144	33	{'4023': ('LPL', 27, 9606.0), '27329': ('ANGPTL3', 17, 9606.0), '116519': ('APOA5', 6, 9606.0), '344': ('APOC2', 9, 9606.0), '338328': ('GPIHBP1', 7, 9606.0), '64788': ('LMF1', 7, 9606.0), '9388': ('LIPG', 6, 9606.0), '2740': ('GLP1R', 3, 9606.0), '6524': ('SLC5A2', 5, 9606.0), '2641': ('GCG', 2, 9606.0), '338': ('APOB', 13, 9606.0), '345': ('APOC3', 15, 9606.0), '335': ('APOA1', 7, 9606.0), '51129': ('ANGPTL4', 1, 9606.0), '55908': ('ANGPTL8', 1, 9606.0), '337': ('APOA4', 1, 9606.0), '347': ('APOD', 1, 9606.0), '80781': ('COL18A1', 1, 9606.0), '84699': ('CREB3L3', 1, 9606.0), '2590': ('GALNT2', 1, 9606.0), '9159': ('PCSK7', 1, 9606.0), '51085': ('MLXIPL', 1, 9606.0), '149998': ('LIPI', 1, 9606.0), '7391': ('USF1', 1, 9606.0), '19': ('ABCA1', 1, 9606.0), '2819': ('GPD1', 1, 9606.0), '2646': ('GCKR', 1, 9606.0), '10221': ('TRIB1', 1, 9606.0), '11120': ('BTN2A1', 1, 9606.0), '7804': ('LRP8', 1, 9606.0), '91937': ('TIMD4', 1, 9606.0), '64240': ('ABCG5', 1, 9606.0), '64241': ('ABCG8', 1, 9606.0)}	857
36978188	PMC10045250	73	11	{'116519': ('APOA5', 25, 9606.0), '338328': ('GPIHBP1', 14, 9606.0), '4023': ('LPL', 10, 9606.0), '344': ('APOC2', 4, 9606.0), '64788': ('LMF1', 4, 9606.0), '338': ('APOB', 8, 9606.0), '2646': ('GCKR', 2, 9606.0), '84699': ('CREB3L3', 3, 9606.0), '335': ('APOA1', 1, 9606.0), '337': ('APOA4', 1, 9606.0), '345': ('APOC3', 1, 9606.0)}	722
36748937	PMC10247249	52	8	{'4023': ('LPL', 14, 9606.0), '344': ('APOC2', 3, 9606.0), '116519': ('APOA5', 13, 9606.0), '338328': ('GPIHBP1', 3, 9606.0), '64788': ('LMF1', 3, 9606.0), '338': ('APOB', 3, 9606.0), '348': ('APOE', 11, 9606.0), '345': ('APOC3', 2, 9606.0)}	191
37370069	PMC10294360	49	9	{'345': ('APOC3', 10, 9606.0), '4023': ('LPL', 21, 9606.0), '344': ('APOC2', 3, 9606.0), '338328': ('GPIHBP1', 2, 9606.0), '116519': ('APOA5', 3, 9606.0), '27329': ('ANGPTL3', 2, 9606.0), '959': ('CD40LG', 3, 9606.0), '6352': ('CCL5', 3, 9606.0), '64788': ('LMF1', 2, 9606.0)}	854
37075362	PMC10348387	468	30	{'22796': ('COG2', 34, 9606.0), '4023': ('LPL', 159, 9606.0), '345': ('APOC3', 68, 9606.0), '4018': ('LPA', 11, 9606.0), '344': ('APOC2', 25, 9606.0), '116519': ('APOA5', 25, 9606.0), '64788': ('LMF1', 26, 9606.0), '338328': ('GPIHBP1', 28, 9606.0), '348': ('APOE', 2, 9606.0), '2571': ('GAD1', 5, 9606.0), '3569': ('IL6', 2, 9606.0), '338': ('APOB', 11, 9606.0), '4035': ('LRP1', 1, 9606.0), '6720': ('SREBF1', 8, 9606.0), '31': ('ACACA', 4, 9606.0), '355': ('FAS', 2, 9606.0), '6319': ('SCD', 2, 9606.0), '51085': ('MLXIPL', 3, 9606.0), '10327': ('AKR1A1', 8, 9606.0), '847': ('CAT', 2, 9606.0), '84298': ('LLPH', 3, 9606.0), '246243': ('RNASEH1', 2, 9606.0), '335': ('APOA1', 2, 9606.0), '3630': ('INS', 23, 9606.0), '5406': ('PNLIP', 5, 9606.0), '3990': ('LIPC', 3, 9606.0), '7124': ('TNF', 1, 9606.0), '2678': ('GGT1', 1, 9606.0), '2194': ('FASN', 1, 9606.0), '1571': ('CYP2E1', 1, 9606.0)}	751
37630727	PMC10458522	87	10	{'5406': ('PNLIP', 16, 9606.0), '4023': ('LPL', 60, 9606.0), '345': ('APOC3', 1, 9606.0), '80018': ('NAA25', 1, 9606.0), '3480': ('IGF1R', 1, 9606.0), '2538': ('G6PC', 3, 9606.0), '344': ('APOC2', 2, 9606.0), '116519': ('APOA5', 1, 9606.0), '64788': ('LMF1', 1, 9606.0), '338328': ('GPIHBP1', 1, 9606.0)}	894
38117614	PMC10919278	239	15	{'116519': ('APOA5', 150, 9606.0), '4023': ('LPL', 43, 9606.0), '344': ('APOC2', 4, 9606.0), '338328': ('GPIHBP1', 17, 9606.0), '3949': ('LDLR', 3, 9606.0), '3630': ('INS', 1, 9606.0), '55908': ('ANGPTL8', 4, 9606.0), '51129': ('ANGPTL4', 5, 9606.0), '345': ('APOC3', 2, 9606.0), '6383': ('SDC2', 1, 9606.0), '335': ('APOA1', 1, 9606.0), '337': ('APOA4', 1, 9606.0), '64788': ('LMF1', 3, 9606.0), '6272': ('SORT1', 2, 9606.0), '6653': ('SORL1', 2, 9606.0)}	807
15955243	PMC1180436	27	7	{'338': ('APOB', 5, 9606.0), '4018': ('LPA', 3, 9606.0), '335': ('APOA1', 8, 9606.0), '920': ('CD4', 6, 9606.0), '348': ('APOE', 1, 9606.0), '925': ('CD8A', 2, 9606.0), '4023': ('LPL', 2, 9606.0)}	869
15953878	PMC2782212	10	8	{'470': ('ATHS', 1, 9606.0), '26503': ('SLC17A5', 1, 9606.0), '4018': ('LPA', 1, 9606.0), '344': ('APOC2', 1, 9606.0), '345': ('APOC3', 1, 9606.0), '348': ('APOE', 1, 9606.0), '3949': ('LDLR', 1, 9606.0), '4023': ('LPL', 3, 9606.0)}	63
22606533	PMC3350137	14	4	{'213': ('ALB', 2, 9606.0), '335': ('APOA1', 4, 9606.0), '338': ('APOB', 4, 9606.0), '4023': ('LPL', 4, 9606.0)}	754
