PMID	PMCID	Num_Annotations	Num_Unique_Genes	Genes	ArticlePubmedRank
37360749	PMC10256960	8	4	{'920': ('CD4', 3, 9606.0), '925': ('CD8A', 2, 9606.0), '10950': ('BTG3', 1, 9606.0), '2581': ('GALC', 2, 9606.0)}	30
37347507	PMC10310392	1	1	{'3329': ('HSPD1', 1, 9606.0)}	27
37486691	PMC10370849	0	0	{}	147
37594779	PMC10474501	0	0	{}	63
38179342	PMC10765565	10	7	{'64127': ('NOD2', 1, 9606.0), '920': ('CD4', 2, 9606.0), '3458': ('IFNG', 1, 9606.0), '3565': ('IL4', 1, 9606.0), '3567': ('IL5', 1, 9606.0), '4051': ('CYP4F3', 2, 9606.0), '7153': ('TOP2A', 2, 9606.0)}	11
39483664	PMC11497549	8	6	{'1950': ('EGF', 1, 9606.0), '7040': ('TGFB1', 2, 9606.0), '7422': ('VEGFA', 2, 9606.0), '7057': ('THBS1', 1, 9606.0), '2335': ('FN1', 1, 9606.0), '7448': ('VTN', 1, 9606.0)}	201
20003324	PMC2797507	99	5	{'3123': ('HLA-DRB1', 68, 9606.0), '3105': ('HLA-A', 24, 9606.0), '6734': ('SRPRA', 1, 9606.0), '4049': ('LTA', 5, 9606.0), '3990': ('LIPC', 1, 9606.0)}	737
21762573	PMC3381381	0	0	{}	21
23189247	PMC3505422	0	0	{}	54
23365764	PMC3546440	0	0	{}	156
23390219	PMC3583305	0	0	{}	293
24019634	PMC3758739	15	4	{'50964': ('SOST', 10, 9606.0), '4038': ('LRP4', 3, 9606.0), '1499': ('CTNNB1', 1, 9606.0), '4041': ('LRP5', 1, 9606.0)}	7
24173185	PMC3798356	24	13	{'7124': ('TNF', 6, 9606.0), '3553': ('IL1B', 3, 9606.0), '3569': ('IL6', 1, 9606.0), '3576': ('CXCL8', 1, 9606.0), '51497': ('NELFCD', 1, 9606.0), '3558': ('IL2', 1, 9606.0), '3458': ('IFNG', 3, 9606.0), '3565': ('IL4', 1, 9606.0), '3567': ('IL5', 1, 9606.0), '3586': ('IL10', 1, 9606.0), '3560': ('IL2RB', 1, 9606.0), '3593': ('IL12B', 2, 9606.0), '9768': ('PCLAF', 2, 9606.0)}	641
24050493	PMC3810754	0	0	{}	114
24306029	PMC3854879	0	0	{}	161
24626655	PMC3938361	1	1	{'3558': ('IL2', 1, 9606.0)}	973
25989473	PMC4451899	0	0	{}	172
26041788	PMC4458807	0	0	{}	1
26251526	PMC4530734	0	0	{}	261
26583204	PMC4672434	0	0	{}	33
