PMID	PMCID	Num_Annotations	Num_Unique_Genes	Genes	ArticlePubmedRank
36450463	PMC10017245	34	3	{'4210': ('MEFV', 25, 9606.0), '1401': ('CRP', 8, 9606.0), '7124': ('TNF', 1, 9606.0)}	47
37646004	PMC10461712	16	3	{'7124': ('TNF', 4, 9606.0), '51816': ('ADA2', 11, 9606.0), '1401': ('CRP', 1, 9606.0)}	34
37881263	PMC10597624	5	2	{'4210': ('MEFV', 3, 9606.0), '10950': ('BTG3', 2, 9606.0)}	38
38090573	PMC10713841	348	32	{'16173': ('Il18', 125, 10090.0), '58484': ('NLRC4', 26, 9606.0), '3606': ('IL18', 33, 9606.0), '268973': ('Nlrc4', 71, 10090.0), '16068': ('Il18bp', 16, 10090.0), '12362': ('Casp1', 7, 10090.0), '16176': ('Il1b', 7, 10090.0), '79792': ('GSDMD', 2, 9606.0), '69146': ('Gsdmd', 6, 10090.0), '14917': ('Gucy2c', 3, 10090.0), '11461': ('Actb', 1, 10090.0), '17345': ('Mki67', 3, 10090.0), '19714': ('Rev3l', 4, 10090.0), '14433': ('Gapdh', 1, 10090.0), '15452': ('Hprt', 1, 10090.0), '22190': ('Ubc', 1, 10090.0), '16193': ('Il6', 5, 10090.0), '21926': ('Tnf', 2, 10090.0), '3553': ('IL1B', 7, 9606.0), '7124': ('TNF', 1, 9606.0), '13184': ('Dcpp1', 1, 10090.0), '10068': ('IL18BP', 2, 9606.0), '18033': ('Nfkb1', 2, 10090.0), '834': ('CASP1', 1, 9606.0), '114548': ('DFNA34', 2, 9606.0), '4210': ('MEFV', 2, 9606.0), '15978': ('Ifng', 4, 10090.0), '12265': ('Ciita', 2, 10090.0), '434341': ('Nlrc5', 2, 10090.0), '17874': ('Myd88', 2, 10090.0), '216799': ('Nlrp3', 4, 10090.0), '81897': ('Tlr9', 2, 10090.0)}	4
22146561	PMC3334646	142	14	{'114548': ('DFNA34', 42, 9606.0), '1401': ('CRP', 14, 9606.0), '6287': ('SAA@', 18, 0.0), '8809': ('IL18R1', 1, 9606.0), '3552': ('IL1A', 27, 9606.0), '7124': ('TNF', 12, 9606.0), '3569': ('IL6', 7, 9606.0), '7132': ('TNFRSF1A', 9, 9606.0), '7133': ('TNFRSF1B', 6, 9606.0), '2244': ('FGB', 2, 9606.0), '213': ('ALB', 1, 9606.0), '29108': ('PYCARD', 1, 9606.0), '7141': ('TNP1', 1, 9606.0), '4790': ('NFKB1', 1, 9606.0)}	43
33436947	PMC7803773	305	31	{'100302290': ('MIR1973', 68, 9606.0), '3554': ('IL1R1', 28, 9606.0), '4210': ('MEFV', 36, 9606.0), '834': ('CASP1', 16, 9606.0), '406974': ('MIR197', 42, 9606.0), '3553': ('IL1B', 36, 9606.0), '406947': ('MIR155', 1, 9606.0), '406938': ('MIR146A', 1, 9606.0), '406991': ('MIR21', 2, 9606.0), '100616401': ('MIR4520-1', 2, 0.0), '6009': ('RHEB', 3, 9606.0), '2475': ('MTOR', 2, 9606.0), '406936': ('MIR144', 1, 9606.0), '100616234': ('MIR4454', 1, 9606.0), '574411': ('MIR451A', 1, 9606.0), '406901': ('MIR107', 1, 9606.0), '406886': ('MIRLET7D', 1, 9606.0), '442892': ('MIR148B', 1, 9606.0), '5294': ('PIK3CG', 3, 9606.0), '7157': ('TP53', 2, 9606.0), '3606': ('IL18', 11, 9606.0), '7124': ('TNF', 12, 9606.0), '7040': ('TGFB1', 11, 9606.0), '100885935': ('MIR197', 12, 0.0), '308': ('ANXA5', 3, 9606.0), '3552': ('IL1A', 1, 9606.0), '4790': ('NFKB1', 2, 9606.0), '9447': ('AIM2', 1, 9606.0), '58484': ('NLRC4', 1, 9606.0), '114548': ('DFNA34', 1, 9606.0), '2597': ('GAPDH', 2, 9606.0)}	39
34248956	PMC8260849	213	21	{'58484': ('NLRC4', 97, 9606.0), '943': ('TNFRSF8', 5, 9606.0), '834': ('CASP1', 12, 9606.0), '3553': ('IL1B', 20, 9606.0), '3569': ('IL6', 12, 9606.0), '3606': ('IL18', 27, 9606.0), '114548': ('DFNA34', 3, 9606.0), '268973': ('Nlrc4', 7, 10090.0), '2597': ('GAPDH', 1, 9606.0), '1401': ('CRP', 11, 9606.0), '7124': ('TNF', 3, 9606.0), '4179': ('CD46', 1, 9606.0), '3576': ('CXCL8', 2, 9606.0), '3586': ('IL10', 2, 9606.0), '51561': ('IL23A', 1, 9606.0), '3559': ('IL2RA', 3, 9606.0), '3605': ('IL17A', 1, 9606.0), '796': ('CALCA', 2, 9606.0), '122769': ('LRR1', 1, 9606.0), '3560': ('IL2RB', 1, 9606.0), '841': ('CASP8', 1, 9606.0)}	7
34377730	PMC8339282	41	13	{'58484': ('NLRC4', 6, 9606.0), '29108': ('PYCARD', 1, 9606.0), '3553': ('IL1B', 10, 9606.0), '3606': ('IL18', 6, 9606.0), '7124': ('TNF', 5, 9606.0), '3554': ('IL1R1', 1, 9606.0), '2875': ('GPT', 1, 9606.0), '470': ('ATHS', 1, 9606.0), '1401': ('CRP', 5, 9606.0), '3439': ('IFNA1', 1, 9606.0), '3559': ('IL2RA', 2, 9606.0), '3569': ('IL6', 1, 9606.0), '16176': ('Il1b', 1, 10090.0)}	5
34640385	PMC8509521	89	13	{'58484': ('NLRC4', 52, 9606.0), '3553': ('IL1B', 6, 9606.0), '3606': ('IL18', 19, 9606.0), '7157': ('TP53', 1, 9606.0), '7124': ('TNF', 1, 9606.0), '834': ('CASP1', 2, 9606.0), '79792': ('GSDMD', 1, 9606.0), '3458': ('IFNG', 1, 9606.0), '10068': ('IL18BP', 1, 9606.0), '114548': ('DFNA34', 1, 9606.0), '4283': ('CXCL9', 1, 9606.0), '925': ('CD8A', 2, 9606.0), '1401': ('CRP', 1, 9606.0)}	13
35870427	PMC9307460	275	15	{'216799': ('Nlrp3', 97, 10090.0), '114548': ('DFNA34', 55, 9606.0), '13051': ('Cx3cr1', 27, 10090.0), '3553': ('IL1B', 6, 9606.0), '1524': ('CX3CR1', 9, 9606.0), '4210': ('MEFV', 7, 9606.0), '29108': ('PYCARD', 1, 9606.0), '834': ('CASP1', 8, 9606.0), '94139': ('94139', 2, 0.0), '12362': ('Casp1', 20, 10090.0), '16176': ('Il1b', 15, 10090.0), '20905': ('Sts', 2, 10090.0), '16409': ('Itgam', 1, 10090.0), '13184': ('Dcpp1', 2, 10090.0), '16181': ('Il1rn', 23, 10090.0)}	27
35956392	PMC9370508	45	11	{'4210': ('MEFV', 13, 9606.0), '29108': ('PYCARD', 2, 9606.0), '834': ('CASP1', 2, 9606.0), '3606': ('IL18', 4, 9606.0), '3553': ('IL1B', 6, 9606.0), '1401': ('CRP', 3, 9606.0), '929': ('CD14', 7, 9606.0), '7124': ('TNF', 3, 9606.0), '7099': ('TLR4', 3, 9606.0), '23643': ('LY96', 1, 9606.0), '16176': ('Il1b', 1, 10090.0)}	6
15657603	None	11	2	{'4598': ('MVK', 8, 9606.0), '7132': ('TNFRSF1A', 3, 9606.0)}	45
16646042	None	3	1	{'1401': ('CRP', 3, 9606.0)}	46
19688293	None	1	1	{'4210': ('MEFV', 1, 9606.0)}	42
20712835	None	6	4	{'4598': ('MVK', 1, 9606.0), '1401': ('CRP', 1, 9606.0), '3569': ('IL6', 1, 9606.0), '7124': ('TNF', 3, 9606.0)}	24
20722029	None	1	1	{'3552': ('IL1A', 1, 9606.0)}	23
21284532	None	5	3	{'7132': ('TNFRSF1A', 3, 9606.0), '3552': ('IL1A', 1, 9606.0), '7124': ('TNF', 1, 9606.0)}	1
21360513	None	6	3	{'114548': ('DFNA34', 1, 9606.0), '3552': ('IL1A', 4, 9606.0), '6283': ('S100A12', 1, 9606.0)}	20
22193220	None	0	0	{}	33
22337722	None	9	1	{'4210': ('MEFV', 9, 9606.0)}	37
23440695	None	6	2	{'114548': ('DFNA34', 5, 9606.0), '3552': ('IL1A', 1, 9606.0)}	30
24928342	None	0	0	{}	22
25302486	None	24	6	{'834': ('CASP1', 2, 9606.0), '1385': ('CREB1', 4, 9606.0), '114548': ('DFNA34', 10, 9606.0), '3553': ('IL1B', 4, 9606.0), '6662': ('SOX9', 3, 9606.0), '2668': ('GDNF', 1, 9606.0)}	41
25619344	None	14	2	{'64127': ('NOD2', 11, 9606.0), '1401': ('CRP', 3, 9606.0)}	40
26048626	None	5	4	{'7132': ('TNFRSF1A', 1, 9606.0), '3552': ('IL1A', 2, 9606.0), '3553': ('IL1B', 1, 9606.0), '3569': ('IL6', 1, 9606.0)}	15
26742922	None	6	1	{'7421': ('VDR', 6, 9606.0)}	35
