PMID	PMCID	Num_Annotations	Num_Unique_Genes	Genes	ArticlePubmedRank
16324215	PMC1316875	71	2	{'2328': ('FMO3', 41, 9606.0), '116833': ('ANIB1', 30, 9606.0)}	119
17257434	PMC1790885	39	1	{'2328': ('FMO3', 39, 9606.0)}	85
22253964	PMC3257167	25	6	{'101171548': ('th', 2, 8090.0), '25085': ('Th', 1, 10116.0), '5241': ('PGR', 3, 9606.0), '2328': ('FMO3', 17, 9606.0), '1588': ('CYP19A1', 1, 9606.0), '3250': ('HPR', 1, 9606.0)}	59
24891709	PMC4040069	1	1	{'2328': ('FMO3', 1, 9606.0)}	25
24247281	PMC4049937	7	2	{'2328': ('FMO3', 6, 9606.0), '51076': ('CUTC', 1, 9606.0)}	89
25288227	PMC4190592	52	2	{'2328': ('FMO3', 45, 9606.0), '2326': ('FMO1', 7, 9606.0)}	31
25610580	PMC4299994	0	0	{}	199
25335494	PMC4538216	38	1	{'2328': ('FMO3', 38, 9606.0)}	124
27190056	PMC5074467	119	14	{'2328': ('FMO3', 85, 9606.0), '2326': ('FMO1', 9, 9606.0), '2327': ('FMO2', 1, 9606.0), '226564': ('Fmo4', 1, 0.0), '2330': ('FMO5', 3, 9606.0), '14261': ('Fmo1', 1, 10090.0), '8424': ('BBOX1', 1, 9606.0), '55349': ('CHDH', 1, 9606.0), '501': ('ALDH7A1', 1, 9606.0), '14262': ('Fmo3', 11, 10090.0), '16835': ('Ldlr', 1, 10090.0), '16337': ('Insr', 2, 10090.0), '56458': ('Foxo1', 1, 10090.0), '1401': ('CRP', 1, 9606.0)}	94
28196478	PMC5310055	106	16	{'2328': ('FMO3', 52, 9606.0), '29958': ('DMGDH', 14, 9606.0), '84795': ('PYROXD2', 19, 9606.0), '1356': ('CP', 2, 9606.0), '314': ('AOC2', 1, 9606.0), '84203': ('TXNDC2', 2, 9606.0), '1553': ('CYP2A13', 1, 9606.0), '55662': ('HIF1AN', 1, 9606.0), '23743': ('BHMT2', 3, 9606.0), '1757': ('SARDH', 3, 9606.0), '6470': ('SHMT1', 3, 9606.0), '255798': ('SMCO1', 1, 0.0), '728464': ('METTL24', 1, 9606.0), '168544': ('ZNF467', 1, 9606.0), '635': ('BHMT', 1, 9606.0), '7296': ('TXNRD1', 1, 9606.0)}	111
28392825	PMC5383638	33	2	{'2328': ('FMO3', 32, 9606.0), '2875': ('GPT', 1, 9606.0)}	45
28649550	PMC5471399	112	1	{'2328': ('FMO3', 112, 9606.0)}	118
29093626	PMC5656465	22	3	{'13906541': ('GES-19', 20, 0.0), '2328': ('FMO3', 1, 9606.0), '3990': ('LIPC', 1, 9606.0)}	188
29116146	PMC5676948	18	1	{'2328': ('FMO3', 18, 9606.0)}	131
31240165	PMC6498825	43	1	{'2328': ('FMO3', 43, 9606.0)}	74
31506554	PMC6736868	0	0	{}	97
31533761	PMC6751875	46	1	{'2328': ('FMO3', 46, 9606.0)}	32
31646163	PMC6804454	5	1	{'2328': ('FMO3', 5, 9606.0)}	172
31777726	PMC6856509	0	0	{}	83
32149210	PMC7057323	0	0	{}	145
32328434	PMC7175261	3	1	{'2328': ('FMO3', 3, 9606.0)}	39
33473342	PMC7802621	8	1	{'2328': ('FMO3', 8, 9606.0)}	70
