PMID	PMCID	Num_Annotations	Num_Unique_Genes	Genes	ArticlePubmedRank
37034477	PMC10076854	3	2	{'163': ('AP2B1', 2, 9606.0), '1636': ('ACE', 1, 9606.0)}	676
37082458	PMC10113056	2	1	{'3630': ('INS', 2, 9606.0)}	578
37229468	PMC10203393	42	7	{'25325': ('Il10', 19, 10116.0), '7099': ('TLR4', 2, 9606.0), '3630': ('INS', 14, 9606.0), '117064': ('Vip', 3, 10116.0), '24616': ('Pah', 1, 10116.0), '24185': ('Akt1', 2, 10116.0), '2641': ('GCG', 1, 9606.0)}	340
37313234	PMC10258624	19	3	{'3630': ('INS', 16, 9606.0), '89780': ('WNT3A', 2, 9606.0), '1499': ('CTNNB1', 1, 9606.0)}	196
37323554	PMC10266362	70	5	{'3569': ('IL6', 38, 9606.0), '1401': ('CRP', 26, 9606.0), '3630': ('INS', 2, 9606.0), '12': ('SERPINA3', 1, 9606.0), '2152': ('F3', 3, 9606.0)}	310
37701508	PMC10492904	38	7	{'4868': ('NPHS1', 21, 9606.0), '213': ('ALB', 1, 9606.0), '49': ('ACR', 10, 9606.0), '3630': ('INS', 2, 9606.0), '5468': ('PPARG', 2, 9606.0), '551': ('AVP', 1, 9606.0), '183': ('AGT', 1, 9606.0)}	65
37795358	PMC10545849	16	13	{'2740': ('GLP1R', 1, 9606.0), '1803': ('DPP4', 1, 9606.0), '54662': ('TBC1D13', 1, 9606.0), '10105': ('PPIF', 1, 9606.0), '23164': ('MPRIP', 1, 9606.0), '4200': ('ME2', 1, 9606.0), '1595': ('CYP51A1', 1, 9606.0), '1603': ('DAD1', 1, 9606.0), '5524': ('PTPA', 1, 9606.0), '9352': ('TXNL1', 1, 9606.0), '55102': ('ATG2B', 1, 9606.0), '596': ('BCL2', 1, 9606.0), '5467': ('PPARD', 4, 9606.0)}	608
20582183	PMC2883206	144	12	{'3630': ('INS', 71, 9606.0), '2641': ('GCG', 34, 9606.0), '1803': ('DPP4', 3, 9606.0), '10663': ('CXCR6', 2, 9606.0), '10411': ('RAPGEF3', 2, 9606.0), '3716': ('JAK1', 5, 9606.0), '6772': ('STAT1', 5, 9606.0), '3458': ('IFNG', 1, 9606.0), '2740': ('GLP1R', 6, 9606.0), '85340': ('KRT90P', 10, 9606.0), '3039': ('HBA1', 2, 9606.0), '1401': ('CRP', 3, 9606.0)}	267
21437076	PMC3061431	44	5	{'3630': ('INS', 18, 9606.0), '2641': ('GCG', 9, 9606.0), '2740': ('GLP1R', 4, 9606.0), '1803': ('DPP4', 10, 9606.0), '2695': ('GIP', 3, 9606.0)}	613
22035104	PMC3219572	2	1	{'4287': ('ATXN3', 2, 9606.0)}	702
22276251	PMC3263195	45	9	{'3630': ('INS', 28, 9606.0), '7124': ('TNF', 1, 9606.0), '6347': ('CCL2', 1, 9606.0), '5972': ('REN', 3, 9606.0), '183': ('AGT', 2, 9606.0), '6476': ('SI', 4, 9606.0), '5468': ('PPARG', 1, 9606.0), '2641': ('GCG', 4, 9606.0), '3156': ('HMGCR', 1, 9606.0)}	612
22879789	PMC3411543	144	11	{'1803': ('DPP4', 21, 9606.0), '2641': ('GCG', 36, 9606.0), '2695': ('GIP', 8, 9606.0), '3630': ('INS', 23, 9606.0), '1834': ('DSPP', 33, 9606.0), '79813': ('EHMT1', 1, 9606.0), '2740': ('GLP1R', 2, 9606.0), '54878': ('DPP8', 1, 9606.0), '91039': ('DPP9', 1, 9606.0), '163': ('AP2B1', 1, 9606.0), '79811': ('SLTM', 17, 9606.0)}	235
24069322	PMC3771933	79	7	{'6927': ('HNF1A', 28, 9606.0), '21405': ('Hnf1a', 9, 10090.0), '3630': ('INS', 30, 9606.0), '1401': ('CRP', 9, 9606.0), '2572': ('GAD2', 1, 9606.0), '2571': ('GAD1', 1, 9606.0), '2875': ('GPT', 1, 9606.0)}	433
24465132	PMC3900315	91	7	{'1803': ('DPP4', 7, 9606.0), '2641': ('GCG', 15, 9606.0), '6476': ('SI', 11, 9606.0), '3630': ('INS', 52, 9606.0), '2740': ('GLP1R', 3, 9606.0), '6524': ('SLC5A2', 2, 9606.0), '5468': ('PPARG', 1, 9606.0)}	28
25317173	PMC4192973	13	2	{'3630': ('INS', 2, 9606.0), '213': ('ALB', 11, 9606.0)}	391
25489447	PMC4258676	0	0	{}	415
26576766	PMC4650288	34	3	{'3553': ('IL1B', 11, 9606.0), '3552': ('IL1A', 16, 9606.0), '3557': ('IL1RN', 7, 9606.0)}	695
26957746	PMC4755992	6	1	{'3630': ('INS', 6, 9606.0)}	547
27181391	PMC5089946	5	1	{'7432': ('VIP', 5, 9606.0)}	862
27822261	PMC5091028	6	3	{'26503': ('SLC17A5', 2, 9606.0), '213': ('ALB', 2, 9606.0), '3630': ('INS', 2, 9606.0)}	307
27974926	PMC5154306	16	7	{'3630': ('INS', 9, 9606.0), '483665': ('INS', 2, 9615.0), '5468': ('PPARG', 1, 9606.0), '3767': ('KCNJ11', 1, 9606.0), '6934': ('TCF7L2', 1, 9606.0), '2740': ('GLP1R', 1, 9606.0), '2864': ('FFAR1', 1, 9606.0)}	6
27549920	PMC5334304	30	5	{'6476': ('SI', 7, 9606.0), '3630': ('INS', 7, 9606.0), '2641': ('GCG', 14, 9606.0), '2740': ('GLP1R', 1, 9606.0), '7123': ('CLEC3B', 1, 9606.0)}	963
27451965	PMC5334312	48	7	{'3630': ('INS', 41, 9606.0), '2305': ('FOXM1', 1, 9606.0), '3043': ('HBB', 1, 9606.0), '644914': ('H3P16', 1, 9606.0), '1571': ('CYP2E1', 1, 9606.0), '5599': ('MAPK8', 1, 9606.0), '3569': ('IL6', 2, 9606.0)}	630
28450767	PMC5389071	58	5	{'6647': ('SOD1', 52, 9606.0), '847': ('CAT', 2, 9606.0), '2936': ('GSR', 2, 9606.0), '213': ('ALB', 1, 9606.0), '3240': ('HP', 1, 9606.0)}	317
27505623	PMC5411261	0	0	{}	346
28611858	PMC5458655	22	4	{'3630': ('INS', 12, 9606.0), '1834': ('DSPP', 5, 9606.0), '5972': ('REN', 4, 9606.0), '177': ('AGER', 1, 9606.0)}	377
28632742	PMC5478118	14	1	{'3630': ('INS', 14, 9606.0)}	321
28767910	PMC5609608	0	0	{}	168
28989880	PMC5628542	0	0	{}	15
29067241	PMC5644434	80	15	{'3630': ('INS', 30, 9606.0), '5592': ('PRKG1', 9, 9606.0), '20528': ('Slc2a4', 1, 10090.0), '11848': ('Rhoa', 1, 10090.0), '4846': ('NOS3', 2, 9606.0), '18127': ('Nos3', 1, 10090.0), '8654': ('PDE5A', 8, 9606.0), '3383': ('ICAM1', 1, 9606.0), '6347': ('CCL2', 2, 9606.0), '242202': ('Pde5a', 20, 10090.0), '5290': ('PIK3CA', 1, 9606.0), '207': ('AKT1', 1, 9606.0), '6517': ('SLC2A4', 1, 9606.0), '3667': ('IRS1', 1, 9606.0), '10891': ('PPARGC1A', 1, 9606.0)}	868
29118510	PMC5657177	0	0	{}	560
