gene_id	gene_symbol	count	tfidf	rank_tfidf
7124	TNF	37	0.4685139434735204	1
2475	MTOR	25	0.45537930478414695	2
3605	IL17A	14	0.2928076618378546	3
10673	TNFSF13B	8	0.2412837541346531	4
5266	PI3	7	0.23682326072854187	5
10344	CCL26	6	0.2144921144407855	6
3553	IL1B	13	0.21396968732919103	7
51561	IL23A	8	0.2051819436697918	8
3497	IGHE	6	0.1287786007860677	9
3593	IL12B	6	0.1286503115595021	10
