gene_id	gene_symbol	count	tfidf	rank_tfidf
94	ACVRL1	85	1.4194354646974883	1
659	BMPR2	76	1.2282244219181777	2
10563	CXCL13	79	1.185443936285019	3
2022	ENG	42	0.6398579474132523	4
440275	EIF2AK4	28	0.4831742074046449	5
9496	TBX4	18	0.3616599362419224	6
3777	KCNK3	17	0.3163910685701606	7
2658	GDF2	15	0.27185728625961425	8
857	CAV1	18	0.2409982713437313	9
7040	TGFB1	22	0.17060626916045982	10
