gene_id	gene_symbol	count	tfidf	rank_tfidf
2162	F13A1	548	5.862309906040503	1
2244	FGB	18	0.12310752680358895	2
2147	F2	15	0.10260911495106324	3
2165	F13B	6	0.08765213855741923	4
5345	SERPINF2	6	0.06980183578670796	5
1361	CPB2	4	0.05027384195432811	6
2155	F7	4	0.0417742685066668	7
2153	F5	3	0.027597889017879636	8
7450	VWF	3	0.024924704070293402	9
5055	SERPINB2	2	0.024367534343598726	10
