gene_id	gene_symbol	count	tfidf	rank_tfidf
641	BLM	9808	2.725903369075114	1
7486	WRN	1404	0.40954007969271616	2
164045	HFM1	1277	0.32144354829876326	3
80010	RMI1	647	0.23308108462602012	4
5888	RAD51	824	0.18903247623348465	5
6117	RPA1	696	0.1760399731605493	6
7156	TOP3A	395	0.1406934893700205	7
2177	FANCD2	444	0.1248768238174978	8
116028	RMI2	257	0.09545906950719289	9
2237	FEN1	312	0.09020556884724422	10
