gene_id	gene_symbol	count	tfidf	rank_tfidf
4758	NEU1	1425	0.8522564835753796	1
5476	CTSA	616	0.504548060152617	2
1476	CSTB	469	0.4032701355210416	3
427	ASAH1	253	0.21519866669496474	4
378884	NHLRC1	166	0.16308139332623328	5
3423	IDS	184	0.1621349244877293	6
7957	EPM2A	155	0.14812398105793023	7
1186	CLCN7	154	0.14306767055346453	8
4864	NPC1	188	0.14016337527574835	9
2720	GLB1	263	0.13846027224977372	10
