gene_id	gene_symbol	count	tfidf	rank_tfidf
6331	SCN5A	254	4.106724325143549	1
5318	PKP2	28	0.5454238055263159	2
6336	SCN10A	11	0.2102203051709735	3
29098	RANGRF	7	0.17065944007448	4
6236	RRAD	8	0.1672450528103014	5
6324	SCN1B	8	0.1648697484579022	6
23493	HEY2	8	0.15992292521200935	7
2697	GJA1	7	0.10100571259412368	8
353	APRT	5	0.08999227383761946	9
55800	SCN3B	4	0.08942163655440945	10
