gene_id	gene_symbol	count	tfidf	rank_tfidf
925	CD8A	1274	0.20475442672351787	1
920	CD4	1103	0.1575117695690545	2
340061	STING1	440	0.1278825068494231	3
115004	CGAS	393	0.12154545247130388	4
3553	IL1B	662	0.10889471200729661	5
3569	IL6	766	0.1056684481329182	6
3458	IFNG	520	0.0822446406181945	7
7124	TNF	555	0.07023501524461423	8
6622	SNCA	267	0.06320554473716976	9
6962	TRBV20OR9-2	247	0.05506644483023539	10
