gene_id	gene_symbol	count	tfidf	rank_tfidf
3073	HEXA	844	1.6516863922285452	1
3074	HEXA	737	1.4765249238606566	2
2760	GM2A	317	0.6933229408631766	3
10724	OGA	254	0.39580436421824405	4
2629	GBA	123	0.20032376668626228	5
2720	GLB1	159	0.18820718496828467	6
6622	SNCA	105	0.12493073697132712	7
2717	GLA	70	0.11846815722421279	8
17	AAVS1	51	0.10028103610384972	9
4747	NEFL	60	0.09528217786735017	10
