gene_id	gene_symbol	count	tfidf	rank_tfidf
4068	SH2D1A	696	0.6479463052035471	1
331	XIAP	812	0.6414267524638795	2
355	FAS	994	0.611358662351746	3
356	FASLG	236	0.1636325494844052	4
3606	IL18	214	0.13748054624551667	5
843	CASP10	129	0.12813951495314457	6
7454	WAS	122	0.11104706383118923	7
925	CD8A	252	0.11025520464423405	8
920	CD4	260	0.10107541501314334	9
64127	NOD2	120	0.09897908439217797	10
